date,region,service_type,demand_units,capacity_allocated,cost_usd,availability,is_weekend,market_demand_index,gdp_growth,customer_growth_rate,pricing_event,service_incident,industry_mix_index,predicted_demand
2023-11-30,southeastasia,Compute,1123.0,1403.0,93.66,99.92,0,100.68,3.75,2.6,0,0,70.17,1169.4742
2023-11-30,southeastasia,Storage,283.0,395.0,,99.88,0,96.83,3.75,2.63,0,0,70.7,1152.4309
2023-11-30,centralus,Compute,1203.0,1556.0,105.02,99.89,0,116.21,4.12,0.88,0,0,89.7,317.44116
2023-11-30,centralus,Storage,363.0,432.0,7.98,99.88,0,105.49,2.45,3.64,1,0,85.47,767.78937
2023-11-30,uksouth,Compute,699.0,857.0,56.89,99.92,0,103.0,3.55,0.61,0,0,73.49,867.2084
2023-11-30,uksouth,Storage,660.0,881.0,14.75,99.94,0,112.42,2.73,5.61,0,0,70.91,1062.5022
2023-12-01,eastus,Compute,1669.0,2099.0,136.88,99.89,0,109.37,1.68,4.85,1,0,75.83,938.12244
2023-12-01,eastus,Storage,,1085.0,18.42,99.97,0,121.29,2.28,2.23,1,0,55.17,1010.44696
2023-12-01,westeurope,Compute,850.0,1032.0,70.36,99.94,0,119.47,2.0,3.1,0,0,53.46,806.7613
2023-12-01,westeurope,Storage,703.0,,15.13,99.89,0,128.42,2.21,4.79,0,0,57.82,960.4132
2023-12-01,southeastasia,Compute,1561.0,2089.0,133.26,99.96,0,100.82,2.79,5.03,0,0,91.11,323.81094
2023-12-01,southeastasia,Storage,,693.0,12.58,99.93,0,111.06,3.37,2.11,0,0,69.2,625.81903
2023-12-01,centralus,Compute,458.0,532.0,37.6,99.96,0,132.2,4.17,2.51,0,0,90.62,1055.8079
2023-12-01,centralus,Storage,2014.0,2788.0,45.37,99.97,0,110.71,2.5,4.08,0,0,67.39,1146.1404
2023-12-01,uksouth,Compute,1249.0,1598.0,107.13,99.87,0,130.75,3.65,1.22,0,0,67.08,598.9934
2023-12-01,uksouth,Storage,782.0,1048.0,16.46,99.95,0,120.16,3.28,5.31,0,0,62.51,768.581
2023-12-02,eastus,Compute,1719.0,2261.0,149.76,99.91,1,113.47,1.73,2.25,0,0,56.82,1245.8475
2023-12-02,eastus,Storage,870.0,1106.0,19.52,99.95,1,125.24,2.07,5.22,0,0,54.04,1179.1993
2023-12-02,westeurope,Compute,1786.0,2479.0,145.89,99.95,1,91.81,4.34,4.9,0,0,71.83,1158.034
2023-12-02,westeurope,Storage,611.0,829.0,13.89,99.99,1,87.79,2.52,5.52,0,0,50.88,964.4939
2023-12-02,southeastasia,Compute,1309.0,,116.05,99.85,1,88.95,2.77,1.09,0,0,74.07,1251.0365
2023-12-02,southeastasia,Storage,718.0,984.0,16.19,99.94,1,95.22,3.19,1.31,0,0,84.49,1205.7999
2023-12-02,centralus,Compute,1583.0,,132.16,99.93,1,103.66,1.31,2.8,0,0,93.63,1122.8694
2023-12-02,centralus,Storage,290.0,350.0,6.19,99.85,1,114.28,1.86,5.33,0,0,75.23,1095.7811
2023-12-02,uksouth,Compute,358.0,415.0,,99.85,1,85.63,2.19,3.23,0,0,93.19,883.74054
2023-12-02,uksouth,Storage,453.0,545.0,9.91,99.88,1,127.88,2.32,5.38,0,0,78.83,1044.026
2023-12-03,eastus,Compute,3045.0,,254.17,99.88,1,131.42,3.45,4.66,0,0,88.13,1790.9799
2023-12-03,eastus,Storage,186.0,234.0,4.2,99.91,1,108.05,2.59,5.98,0,0,68.98,1176.8844
2023-12-03,westeurope,Compute,934.0,1138.0,76.67,99.88,1,99.07,4.33,1.25,0,0,67.42,1183.1487
2023-12-03,westeurope,Storage,358.0,454.0,7.55,99.95,1,102.82,3.79,2.2,0,0,51.24,1195.9208
2023-12-03,southeastasia,Compute,413.0,573.0,34.02,99.96,1,90.59,2.76,3.3,0,0,92.81,953.81757
2023-12-03,southeastasia,Storage,117.0,161.0,2.46,99.88,1,100.56,3.94,5.04,0,0,75.09,1163.9163
2023-12-03,centralus,Compute,596.0,831.0,48.7,99.89,1,116.53,4.09,1.39,0,0,66.55,1083.5624
2023-12-03,centralus,Storage,356.0,446.0,8.0,99.87,1,96.53,2.48,5.91,0,0,93.74,1151.0869
2023-12-03,uksouth,Compute,400.0,476.0,33.32,99.9,1,106.53,4.23,3.97,0,0,90.27,1186.5281
2023-12-03,uksouth,Storage,768.0,1011.0,16.76,99.93,1,94.69,3.24,3.33,0,0,56.64,901.48505
2023-12-04,eastus,Compute,2206.0,3068.0,,99.92,0,97.37,2.82,5.03,0,0,83.68,1284.9908
2023-12-04,eastus,Storage,833.0,1091.0,18.53,99.9,0,109.27,1.98,4.22,0,0,97.54,1180.1732
2023-12-04,westeurope,Compute,820.0,970.0,72.19,99.94,0,89.73,3.45,1.22,0,0,87.92,1238.8885
2023-12-04,westeurope,Storage,676.0,934.0,14.51,99.97,0,123.63,2.46,1.9,0,0,62.7,1217.6073
2023-12-04,southeastasia,Compute,1453.0,1685.0,127.47,99.91,0,111.42,2.96,2.6,0,0,60.35,1173.9226
2023-12-04,southeastasia,Storage,827.0,1099.0,18.95,99.86,0,97.74,3.76,4.76,0,0,68.36,1053.5736
2023-12-04,centralus,Compute,520.0,631.0,,99.97,0,107.64,2.75,0.56,0,0,74.9,1019.6697
2023-12-04,centralus,Storage,1063.0,1408.0,24.35,99.91,0,107.03,1.75,5.48,0,0,77.99,1628.4633
2023-12-04,uksouth,Compute,1665.0,2160.0,134.76,99.86,0,122.07,4.13,1.63,0,0,70.8,1101.1449
2023-12-04,uksouth,Storage,639.0,864.0,14.45,99.93,0,122.39,3.54,3.14,0,0,68.82,1083.173
2023-12-05,eastus,Compute,2200.0,2642.0,178.31,99.88,0,111.95,1.66,0.66,0,0,51.77,1167.5312
2023-12-05,eastus,Storage,863.0,1187.0,18.05,99.93,0,86.23,4.39,2.26,0,0,94.68,1138.1442
2023-12-05,westeurope,Compute,849.0,982.0,75.03,99.88,0,100.75,1.44,5.53,0,0,69.87,1203.1644
2023-12-05,westeurope,Storage,874.0,1070.0,19.51,99.88,0,109.18,1.67,2.18,0,0,64.11,1116.2231
2023-12-05,southeastasia,Compute,368.0,451.0,30.88,99.95,0,122.96,2.28,5.57,0,0,59.83,1266.5009
2023-12-05,southeastasia,Storage,850.0,1021.0,,99.9,0,117.17,2.04,2.82,0,0,76.6,1079.6792
2023-12-05,centralus,Compute,2672.0,,221.53,99.98,0,92.45,1.57,4.1,0,0,86.48,989.91565
2023-12-05,centralus,Storage,674.0,918.0,15.35,99.96,0,123.34,2.83,4.85,0,0,95.02,922.67004
2023-12-05,uksouth,Compute,577.0,761.0,,99.94,0,104.99,3.64,0.95,0,0,75.8,1276.2273
2023-12-05,uksouth,Storage,735.0,1023.0,15.61,99.95,0,110.58,1.31,1.66,0,0,79.3,988.5071
2023-12-06,eastus,Compute,1019.0,1357.0,88.84,99.98,0,95.28,3.34,2.87,0,0,68.37,1370.9153
2023-12-06,eastus,Storage,1128.0,1453.0,25.08,99.91,0,103.67,3.36,0.8,0,0,52.77,1169.8612
2023-12-06,westeurope,Compute,452.0,,38.01,100.8,0,116.67,3.07,3.04,0,0,77.26,856.09827
2023-12-06,westeurope,Storage,399.0,513.0,8.67,99.94,0,129.08,3.32,4.37,0,0,99.31,1106.3987
2023-12-06,southeastasia,Compute,1205.0,1531.0,102.0,99.9,0,98.3,1.31,4.19,0,0,79.03,1145.2821
2023-12-06,southeastasia,Storage,636.0,884.0,13.62,99.92,0,100.7,2.48,5.1,0,1,56.1,1126.4149
2023-12-06,centralus,Compute,1816.0,2413.0,149.06,99.92,0,100.2,3.5,3.47,0,0,56.89,1044.1458
2023-12-06,centralus,Storage,,1233.0,21.7,99.96,0,92.15,3.65,2.5,0,0,75.76,1182.532
2023-12-06,uksouth,Compute,1124.0,1386.0,99.11,99.9,0,87.22,4.45,3.19,0,0,93.04,1186.5302
2023-12-06,uksouth,Storage,755.0,956.0,16.84,99.92,0,119.85,3.84,5.3,0,0,75.48,1210.9507
2023-12-07,eastus,Compute,1293.0,1657.0,104.66,99.93,0,126.08,4.5,5.57,0,0,56.93,1177.2762
2023-12-07,eastus,Storage,370.0,426.0,8.46,99.91,0,115.84,3.86,3.04,0,0,56.08,1166.3792
2023-12-07,westeurope,Compute,609.0,790.0,49.18,99.98,0,91.52,1.81,5.92,0,0,54.75,1105.5131
2023-12-07,westeurope,Storage,580.0,782.0,12.98,99.97,0,127.17,2.34,1.95,0,0,67.48,1043.4469
2023-12-07,southeastasia,Compute,575.0,778.0,47.27,99.94,0,127.55,1.51,1.85,0,0,76.51,1132.0011
2023-12-07,southeastasia,Storage,311.0,380.0,6.72,99.95,0,93.48,2.25,0.92,0,0,71.87,1020.20764
2023-12-07,centralus,Compute,3606.0,4493.0,318.98,99.87,0,123.25,1.36,2.21,0,0,85.13,1149.2002
2023-12-07,centralus,Storage,848.0,1011.0,17.79,99.88,0,134.54,2.58,5.59,0,0,51.3,1192.4471
2023-12-07,uksouth,Compute,608.0,797.0,54.07,99.85,0,134.39,2.76,4.72,0,0,66.63,977.2545
2023-12-07,uksouth,Storage,,538.0,9.0,99.88,0,110.05,1.78,1.89,0,0,89.14,1112.9023
2023-12-08,eastus,Compute,2082.0,2494.0,181.53,99.98,0,125.72,4.47,0.74,1,0,51.28,1209.6428
2023-12-08,eastus,Storage,682.0,822.0,15.37,99.88,0,128.78,3.97,4.83,0,0,56.62,1105.9999
2023-12-08,westeurope,Compute,1093.0,1438.0,89.02,99.98,0,90.14,2.32,0.55,0,0,63.92,1206.5242
2023-12-08,westeurope,Storage,424.0,489.0,8.95,99.86,0,118.23,2.29,2.91,0,0,53.51,861.2454
2023-12-08,southeastasia,Compute,1382.0,1864.0,,99.9,0,119.78,2.26,5.03,0,0,76.44,874.5453
2023-12-08,southeastasia,Storage,825.0,1058.0,18.79,99.9,0,103.17,3.82,1.83,0,0,81.78,1191.4717
2023-12-08,centralus,Compute,796.0,998.0,67.93,99.95,0,102.94,1.2,3.26,0,0,85.77,1227.1501
2023-12-08,centralus,Storage,413.0,565.0,8.96,99.98,0,90.43,4.27,5.53,0,0,71.86,1074.4275
2023-12-08,uksouth,Compute,1329.0,1569.0,113.77,99.94,0,92.87,4.21,4.67,0,0,93.28,909.30676
2023-12-08,uksouth,Storage,325.0,442.0,,99.95,0,129.59,2.16,4.23,0,0,71.39,1164.6915
2023-12-09,eastus,Compute,1783.0,2289.0,154.68,99.86,1,86.84,1.85,2.47,0,0,63.84,1201.6509
2023-12-09,eastus,Storage,510.0,634.0,11.66,99.97,1,126.0,3.6,3.88,0,0,82.36,1024.268
2023-12-09,westeurope,Compute,1272.0,1683.0,106.21,99.86,1,109.6,1.92,1.5,0,0,65.75,1181.7491
2023-12-09,westeurope,Storage,330.0,,,99.98,1,111.56,4.04,5.96,0,0,76.09,1078.5161
2023-12-09,southeastasia,Compute,,758.0,45.44,99.96,1,120.86,3.06,2.97,0,0,86.7,1277.5704
2023-12-09,southeastasia,Storage,660.0,804.0,14.67,99.91,1,118.0,4.02,1.24,0,0,88.53,1182.0404
2023-12-09,centralus,Compute,389.0,453.0,34.05,99.93,1,109.71,1.91,3.54,0,0,54.54,1198.9481
2023-12-09,centralus,Storage,171.0,215.0,3.76,99.95,1,85.86,1.77,5.49,0,0,96.97,1181.2357
2023-12-09,uksouth,Compute,1240.0,1673.0,105.34,99.86,1,115.4,2.61,3.03,0,0,51.28,1113.6871
2023-12-09,uksouth,Storage,659.0,825.0,15.17,99.85,1,92.35,1.26,3.76,1,0,92.96,1096.8009
2023-12-10,eastus,Compute,1764.0,2051.0,144.9,99.89,1,129.41,2.37,1.53,0,0,67.48,945.2225
2023-12-10,eastus,Storage,499.0,622.0,10.47,100.8,1,107.1,4.47,1.48,0,0,70.48,1299.2272
2023-12-10,westeurope,Compute,811.0,1005.0,71.09,99.92,1,107.88,4.48,3.85,0,0,58.09,1133.8763
2023-12-10,westeurope,Storage,636.0,785.0,13.61,99.94,1,134.88,3.61,4.88,0,0,82.73,992.21564
2023-12-10,southeastasia,Compute,813.0,1082.0,70.86,99.87,1,85.75,1.49,2.91,0,0,52.17,1167.0741
2023-12-10,southeastasia,Storage,266.0,,5.6,99.93,1,90.45,2.5,2.84,0,0,54.06,1205.7166
2023-12-10,centralus,Compute,1480.0,2051.0,127.32,99.97,1,133.42,4.12,5.85,0,0,74.57,1164.869
2023-12-10,centralus,Storage,,726.0,12.43,99.96,1,115.32,1.85,4.74,0,0,92.14,912.72614
2023-12-10,uksouth,Compute,401.0,465.0,32.4,99.93,1,133.82,2.93,2.45,0,0,89.22,1065.9841
2023-12-10,uksouth,Storage,,950.0,17.39,99.93,1,121.21,3.63,1.62,0,0,85.98,969.7206
2023-12-11,eastus,Compute,1671.0,2289.0,140.84,99.89,0,116.33,3.59,1.44,0,0,62.4,1219.9341
2023-12-11,eastus,Storage,886.0,1214.0,20.0,99.89,0,133.47,4.23,3.97,0,0,86.76,1181.2925
2023-12-11,westeurope,Compute,971.0,1196.0,78.55,99.99,0,125.32,4.27,0.74,0,0,55.19,1109.3674
2023-12-11,westeurope,Storage,632.0,875.0,13.62,99.98,0,95.83,1.68,3.55,0,0,76.4,913.83026
2023-12-11,southeastasia,Compute,1556.0,2124.0,,99.98,0,106.33,4.0,1.81,0,0,55.92,1074.958
2023-12-11,southeastasia,Storage,810.0,982.0,18.2,99.85,0,126.71,2.45,5.46,0,0,58.56,1148.2963
2023-12-11,centralus,Compute,980.0,1278.0,83.81,99.85,0,127.09,1.4,2.76,0,0,66.28,901.1215
2023-12-11,centralus,Storage,1900.0,2195.0,42.08,99.95,0,117.73,2.06,1.62,0,0,62.28,1080.0825
2023-12-11,uksouth,Compute,1406.0,1949.0,114.39,99.96,0,133.97,2.25,1.44,0,0,97.47,1208.6055
2023-12-11,uksouth,Storage,869.0,1091.0,18.45,99.88,0,121.11,2.64,5.13,0,0,83.97,1100.9344
2023-12-12,eastus,Compute,1975.0,,168.8,99.86,0,121.91,3.97,1.63,0,0,82.02,1025.7632
2023-12-12,eastus,Storage,376.0,511.0,,99.92,0,99.53,3.5,4.2,0,0,94.93,1068.7792
2023-12-12,westeurope,Compute,1330.0,1583.0,111.43,99.93,0,121.0,4.18,1.37,0,0,72.92,1285.7855
2023-12-12,westeurope,Storage,1101.0,,23.98,99.88,0,113.73,4.15,1.58,0,0,77.29,1022.09546
2023-12-12,southeastasia,Compute,1585.0,2097.0,137.22,99.87,0,120.64,1.45,0.81,0,0,57.98,929.7779
2023-12-12,southeastasia,Storage,395.0,519.0,8.5,99.92,0,118.55,1.2,2.01,0,0,73.21,1005.7313
2023-12-12,centralus,Compute,1528.0,2072.0,124.37,100.8,0,106.53,2.32,2.41,0,0,72.73,1012.28235
2023-12-12,centralus,Storage,480.0,614.0,10.69,99.91,0,120.93,2.74,1.72,0,0,81.37,1514.7838
2023-12-12,uksouth,Compute,1634.0,2179.0,133.99,99.87,0,126.58,2.16,1.45,0,0,85.52,1182.1025
2023-12-12,uksouth,Storage,1254.0,,26.36,99.92,0,132.6,2.98,2.76,1,0,71.42,1010.9442
2023-12-13,eastus,Compute,1887.0,,159.19,99.99,0,89.56,2.17,2.11,0,0,78.35,1149.6683
2023-12-13,eastus,Storage,856.0,1087.0,,99.95,0,120.61,2.55,5.39,0,0,60.34,961.9227
2023-12-13,westeurope,Compute,706.0,978.0,57.86,99.95,0,88.36,2.53,5.13,0,0,62.02,1101.1384
2023-12-13,westeurope,Storage,686.0,908.0,15.33,99.95,0,104.19,2.08,0.81,0,0,58.91,1201.758
2023-12-13,southeastasia,Compute,1149.0,1432.0,101.65,99.92,0,109.18,2.31,1.24,1,0,53.27,1180.2124
2023-12-13,southeastasia,Storage,846.0,1074.0,19.33,99.86,0,127.17,4.27,5.52,0,0,95.75,945.0125
2023-12-13,centralus,Compute,997.0,1367.0,87.23,99.91,0,122.1,2.54,4.86,0,0,53.9,933.62524
2023-12-13,centralus,Storage,514.0,623.0,11.39,99.85,0,99.78,3.47,3.02,0,0,99.4,1192.1318
2023-12-13,uksouth,Compute,1561.0,1945.0,129.26,99.92,0,88.89,3.84,4.1,0,0,78.9,1181.7933
2023-12-13,uksouth,Storage,,752.0,13.98,99.93,0,109.76,2.98,2.0,1,0,95.81,1197.5266
2023-12-14,eastus,Compute,959.0,1220.0,85.25,99.93,0,105.96,1.32,3.72,0,0,89.09,1147.1488
2023-12-14,eastus,Storage,986.0,1303.0,21.43,99.96,0,91.33,1.87,3.43,0,0,78.21,902.7623
2023-12-14,westeurope,Compute,1966.0,2436.0,165.98,99.98,0,98.55,2.27,4.29,0,0,97.42,1207.9252
2023-12-14,westeurope,Storage,439.0,546.0,9.72,99.95,0,124.32,2.88,2.23,0,0,96.84,1186.7913
2023-12-14,southeastasia,Compute,962.0,1164.0,80.65,99.97,0,86.16,3.78,2.72,0,0,76.34,1056.402
2023-12-14,southeastasia,Storage,506.0,659.0,10.71,99.86,0,97.61,1.43,5.08,1,0,55.56,1113.3909
2023-12-14,centralus,Compute,818.0,996.0,67.86,99.86,0,88.93,4.05,1.77,0,0,85.68,906.4921
2023-12-14,centralus,Storage,666.0,847.0,13.95,99.92,0,134.5,3.84,0.89,0,0,91.31,917.4185
2023-12-14,uksouth,Compute,1214.0,1470.0,101.38,99.96,0,114.55,1.89,5.42,0,0,64.83,964.22687
2023-12-14,uksouth,Storage,183.0,231.0,3.91,99.94,0,102.99,4.0,3.02,0,0,88.43,1806.1676
2023-12-15,eastus,Compute,1348.0,1855.0,117.79,99.89,0,97.17,2.38,1.11,0,0,82.11,995.81995
2023-12-15,eastus,Storage,383.0,456.0,8.44,99.89,0,86.58,1.42,1.22,0,0,92.47,1153.9166
2023-12-15,westeurope,Compute,433.0,,37.24,99.95,0,120.73,4.07,5.5,0,0,88.23,1106.3578
2023-12-15,westeurope,Storage,1036.0,1359.0,23.38,99.95,0,133.4,3.74,2.6,0,0,65.64,1164.022
2023-12-15,southeastasia,Compute,739.0,870.0,61.54,99.87,0,130.98,2.72,5.02,0,0,50.16,1136.8564
2023-12-15,southeastasia,Storage,278.0,340.0,6.36,99.93,0,108.27,3.1,3.16,0,0,88.84,1219.1012
2023-12-15,centralus,Compute,482.0,593.0,40.57,99.94,0,133.45,3.23,1.15,0,0,89.53,1077.4233
2023-12-15,centralus,Storage,847.0,983.0,18.72,99.87,0,109.98,2.35,1.61,0,0,78.2,1151.6301
2023-12-15,uksouth,Compute,1480.0,2019.0,119.88,99.94,0,85.17,2.86,4.55,0,0,66.33,1094.9454
2023-12-15,uksouth,Storage,834.0,1062.0,18.42,99.97,0,91.09,3.18,3.11,0,0,81.64,1214.7285
2023-12-16,eastus,Compute,1071.0,1379.0,90.4,99.88,1,114.75,3.48,4.29,1,0,93.32,1165.5723
2023-12-16,eastus,Storage,732.0,910.0,16.1,99.91,1,93.42,1.96,2.32,1,0,91.05,1185.5306
2023-12-16,westeurope,Compute,1005.0,1390.0,81.46,99.92,1,93.05,2.1,4.16,0,1,86.36,1200.4556
2023-12-16,westeurope,Storage,578.0,743.0,13.28,99.94,1,104.36,3.21,4.62,0,0,81.5,911.3269
2023-12-16,southeastasia,Compute,1154.0,1455.0,97.33,99.98,1,86.85,2.4,2.21,0,1,64.62,1175.9708
2023-12-16,southeastasia,Storage,175.0,237.0,3.68,99.91,1,124.21,3.74,0.91,1,0,56.9,899.17456
2023-12-16,centralus,Compute,1303.0,,105.42,99.98,1,88.65,4.19,1.55,0,0,72.57,1152.2421
2023-12-16,centralus,Storage,847.0,,18.98,99.97,1,96.88,1.94,2.63,0,0,62.18,1106.8339
2023-12-16,uksouth,Compute,831.0,1162.0,67.29,99.92,1,133.8,4.32,1.7,0,0,98.12,994.9786
2023-12-16,uksouth,Storage,743.0,933.0,,99.94,1,120.82,2.11,5.51,1,0,90.62,1155.3333
2023-12-17,eastus,Compute,1065.0,1314.0,88.31,99.96,1,109.88,1.8,2.47,0,0,53.79,1195.7084
2023-12-17,eastus,Storage,1018.0,1344.0,22.9,99.88,1,97.0,2.27,2.88,0,0,81.91,884.78204
2023-12-17,westeurope,Compute,1178.0,1614.0,102.93,99.86,1,99.54,2.09,3.44,0,0,84.11,1207.7357
2023-12-17,westeurope,Storage,893.0,1238.0,19.21,99.85,1,97.7,3.63,5.54,0,0,72.08,861.7445
2023-12-17,southeastasia,Compute,855.0,1053.0,69.52,99.89,1,95.98,1.27,5.86,0,0,74.24,1146.6224
2023-12-17,southeastasia,Storage,134.0,157.0,2.86,99.87,1,133.6,4.1,3.94,0,0,92.1,1087.1749
2023-12-17,centralus,Compute,294.0,370.0,23.99,99.98,1,126.47,3.25,2.99,0,0,87.27,1118.466
2023-12-17,centralus,Storage,,713.0,11.95,99.87,1,131.18,3.12,4.17,0,0,55.64,1156.9552
2023-12-17,uksouth,Compute,551.0,635.0,46.15,99.93,1,100.82,1.35,3.29,0,0,54.46,939.0581
2023-12-17,uksouth,Storage,811.0,950.0,18.22,99.98,1,100.95,2.08,4.43,0,0,87.29,1152.7909
2023-12-18,eastus,Compute,2312.0,3123.0,191.94,99.87,0,95.9,2.87,3.64,0,0,87.46,1001.8714
2023-12-18,eastus,Storage,688.0,880.0,14.61,99.95,0,92.85,1.52,2.92,0,0,91.34,1108.0967
2023-12-18,westeurope,Compute,2011.0,2731.0,171.73,99.95,0,93.43,3.67,0.97,0,0,61.43,865.5437
2023-12-18,westeurope,Storage,955.0,,21.14,99.89,0,88.33,1.74,4.42,0,0,82.1,1056.198
2023-12-18,southeastasia,Compute,793.0,937.0,66.02,99.99,0,131.37,1.34,3.53,0,0,86.41,877.7384
2023-12-18,southeastasia,Storage,178.0,208.0,3.76,99.97,0,97.48,2.26,1.45,0,0,97.27,958.20306
2023-12-18,centralus,Compute,1765.0,2248.0,157.23,99.89,0,114.51,2.87,3.45,0,0,50.35,853.04834
2023-12-18,centralus,Storage,579.0,,12.76,99.85,0,122.2,1.33,0.93,0,0,60.77,1102.5747
2023-12-18,uksouth,Compute,433.0,593.0,36.06,99.9,0,106.93,1.92,4.95,0,0,99.84,1074.564
2023-12-18,uksouth,Storage,459.0,544.0,10.2,99.91,0,107.48,1.64,1.89,0,0,65.43,875.08936
2023-12-19,eastus,Compute,1314.0,1693.0,115.2,99.93,0,125.25,2.96,2.95,0,1,68.53,1103.1311
2023-12-19,eastus,Storage,1211.0,1673.0,27.66,99.87,0,117.62,2.38,3.62,0,0,65.49,1064.8518
2023-12-19,westeurope,Compute,1791.0,2399.0,148.8,100.8,0,102.56,1.22,3.67,0,0,84.39,1825.6366
2023-12-19,westeurope,Storage,,639.0,10.53,99.96,0,132.06,1.68,5.27,0,0,80.39,1157.9486
2023-12-19,southeastasia,Compute,1394.0,1714.0,118.55,99.93,0,122.17,3.94,3.34,0,0,80.38,896.4107
2023-12-19,southeastasia,Storage,630.0,762.0,13.6,99.87,0,87.21,2.88,0.68,0,0,88.89,964.9459
2023-12-19,centralus,Compute,959.0,1184.0,84.85,99.96,0,129.55,3.98,3.02,0,0,86.04,852.21704
2023-12-19,centralus,Storage,871.0,1057.0,19.39,99.93,0,109.46,1.6,5.1,0,0,97.46,1137.3391
2023-12-19,uksouth,Compute,976.0,1294.0,85.43,99.85,0,119.11,4.35,4.52,0,0,93.93,1092.5646
2023-12-19,uksouth,Storage,991.0,1354.0,22.87,99.99,0,124.83,2.74,1.48,0,0,65.82,1056.5948
2023-12-20,eastus,Compute,1196.0,1564.0,105.69,99.92,0,123.23,3.3,0.52,0,0,52.02,1060.1641
2023-12-20,eastus,Storage,687.0,806.0,14.99,99.86,0,126.87,3.61,5.57,0,0,79.2,1033.8442
2023-12-20,westeurope,Compute,5211.0,6146.0,440.24,99.97,0,103.53,2.09,4.6,0,0,56.32,1200.5996
2023-12-20,westeurope,Storage,,1357.0,21.54,99.95,0,91.55,4.47,0.78,0,0,93.53,872.1602
2023-12-20,southeastasia,Compute,1221.0,1493.0,,99.91,0,120.77,1.81,2.18,0,0,94.93,1158.6477
2023-12-20,southeastasia,Storage,599.0,800.0,13.3,99.85,0,87.6,3.75,4.18,0,0,82.8,1092.6636
2023-12-20,centralus,Compute,1186.0,1557.0,103.92,99.96,0,125.64,2.72,0.85,0,0,92.98,1117.0282
2023-12-20,centralus,Storage,645.0,,13.96,99.9,0,98.88,2.39,1.94,0,0,82.35,941.8488
2023-12-20,uksouth,Compute,1048.0,1254.0,87.93,99.95,0,132.96,1.89,2.15,1,0,70.92,1140.3068
2023-12-20,uksouth,Storage,207.0,271.0,4.46,99.9,0,104.85,2.09,3.82,0,0,98.0,1221.5925
2023-12-21,eastus,Compute,1901.0,2644.0,159.6,99.88,0,130.73,1.68,2.14,0,0,70.43,1383.6454
2023-12-21,eastus,Storage,668.0,879.0,15.42,99.89,0,127.26,2.2,0.55,0,0,90.5,1170.0698
2023-12-21,westeurope,Compute,,2000.0,121.97,99.86,0,88.78,3.44,3.59,0,0,69.65,1102.7732
2023-12-21,westeurope,Storage,477.0,,10.01,99.95,0,118.56,4.47,5.33,0,0,62.86,987.074
2023-12-21,southeastasia,Compute,635.0,798.0,56.37,99.9,0,134.58,2.98,5.13,0,0,54.22,926.1897
2023-12-21,southeastasia,Storage,725.0,988.0,15.88,99.86,0,118.2,2.59,2.73,0,0,54.44,873.7407
2023-12-21,centralus,Compute,1288.0,1566.0,109.85,99.98,0,131.11,2.1,0.86,0,0,98.92,1030.8208
2023-12-21,centralus,Storage,,317.0,5.62,99.89,0,98.03,1.89,3.12,0,0,90.07,1199.6495
2023-12-21,uksouth,Compute,877.0,1054.0,71.64,99.89,0,93.27,3.55,4.13,0,0,64.79,1364.0461
2023-12-21,uksouth,Storage,442.0,595.0,10.04,99.86,0,128.38,3.76,3.54,0,0,73.43,1063.4711
2023-12-22,eastus,Compute,2061.0,2583.0,182.87,99.93,0,125.81,4.35,4.96,0,0,58.51,900.7928
2023-12-22,eastus,Storage,410.0,476.0,9.32,99.92,0,92.31,4.43,4.08,0,0,88.82,1140.7606
2023-12-22,westeurope,Compute,1417.0,1705.0,118.53,99.92,0,121.65,2.64,2.66,1,0,88.54,1131.4996
2023-12-22,westeurope,Storage,747.0,923.0,16.87,99.97,0,130.82,3.27,1.71,0,0,59.06,867.1639
2023-12-22,southeastasia,Compute,800.0,993.0,64.77,99.95,0,126.34,1.35,5.7,0,0,96.37,955.8555
2023-12-22,southeastasia,Storage,335.0,441.0,7.38,99.94,0,112.72,3.3,3.28,0,0,69.2,1126.7147
2023-12-22,centralus,Compute,,1400.0,101.35,99.98,0,122.74,1.31,4.13,0,0,88.04,1095.2195
2023-12-22,centralus,Storage,,995.0,19.21,99.95,0,114.17,3.45,2.9,0,0,86.1,1057.1903
2023-12-22,uksouth,Compute,2187.0,2877.0,184.01,99.86,0,104.53,4.25,0.75,0,0,68.25,884.9494
2023-12-22,uksouth,Storage,736.0,,15.41,99.95,0,92.47,4.45,3.31,1,0,91.24,1025.6307
2023-12-23,eastus,Compute,562.0,771.0,46.6,99.94,1,131.76,2.43,5.73,0,0,90.32,1094.1554
2023-12-23,eastus,Storage,815.0,957.0,17.41,99.87,1,98.65,3.12,5.01,0,0,64.49,864.29803
2023-12-23,westeurope,Compute,1207.0,1689.0,101.9,99.97,1,88.96,2.99,2.33,0,0,68.38,1328.7152
2023-12-23,westeurope,Storage,535.0,,11.18,99.89,1,117.19,4.24,0.57,0,0,99.97,1493.7979
2023-12-23,southeastasia,Compute,3921.0,5053.0,321.75,99.95,1,103.17,3.38,5.42,0,0,64.03,944.4424
2023-12-23,southeastasia,Storage,474.0,626.0,10.32,99.97,1,132.95,2.3,1.64,0,0,56.97,858.8418
2023-12-23,centralus,Compute,1416.0,1757.0,121.65,99.93,1,130.9,1.8,1.16,0,0,67.76,1130.69
