date,region,service_type,demand_units,capacity_allocated,cost_usd,availability,is_weekend,market_demand_index,gdp_growth,customer_growth_rate,pricing_event,service_incident,industry_mix_index,year,month,day,day_of_week,quarter,lag_1,lag_7,rolling_mean_7,lag_30,lag_60,rolling_mean_30,week_of_year,is_summer,is_holiday_period,previous_year_demand,yoy_growth,economic_growth_interaction,time_index
2023-11-14,westeurope,Storage,568.0,749.0,13.06,99.93,0,100.32,3.22,5.98,0,0,90.83,2023,11,14,1,4,301.0,284.0,587.7142857142857,657.0,214.0,567.3,46,0,1,381.0,49.08136482939632,19.2556,675
2023-11-15,westeurope,Storage,988.0,1265.0,21.59,99.98,0,129.45,1.61,3.43,0,0,90.08,2023,11,15,2,4,568.0,209.0,699.0,151.0,2239.0,595.2,46,0,1,314.0,214.64968152866243,5.5223,676
2023-11-16,westeurope,Storage,657.0,246.0,3.87,99.94,0,85.13,2.76,2.69,0,0,55.4,2023,11,16,3,4,988.0,656.0,699.1428571428571,323.0,750.0,606.3333333333334,46,0,1,271.0,142.43542435424354,7.4243999999999994,677
2023-11-17,westeurope,Storage,871.0,1117.0,19.3,99.9,0,125.16,4.2,1.89,1,0,87.87,2023,11,17,4,4,657.0,917.0,692.5714285714286,523.0,365.0,617.9333333333333,46,0,1,821.0,6.090133982947625,7.938,678
2023-11-18,westeurope,Storage,589.0,714.0,12.58,99.89,1,90.27,1.45,3.78,0,0,91.69,2023,11,18,5,4,871.0,545.0,698.8571428571429,936.0,300.0,606.3666666666667,46,0,1,466.0,26.394849785407725,5.481,679
2023-11-19,westeurope,Storage,657.0,821.25,9.44,99.9,1,130.93,1.42,2.47,0,0,52.75,2023,11,19,6,4,589.0,918.0,661.5714285714286,210.0,657.0,621.2666666666667,46,0,1,763.0,-13.892529488859765,3.5074,680
2023-11-20,westeurope,Storage,461.0,564.0,10.04,99.95,0,134.25,4.16,4.98,0,0,62.64,2023,11,20,0,4,657.0,301.0,684.4285714285714,1134.0,555.0,598.8333333333334,47,0,1,577.0,-20.103986135181977,20.716800000000003,681
2023-11-21,westeurope,Storage,752.0,1047.0,15.84,99.85,0,86.8,3.94,0.51,0,0,87.29,2023,11,21,1,4,461.0,568.0,710.7142857142857,549.0,884.0,605.6,47,0,1,312.0,141.02564102564102,2.0094,682
2023-11-22,westeurope,Storage,400.0,511.0,8.4,99.93,0,91.16,2.07,4.92,0,0,96.59,2023,11,22,2,4,752.0,988.0,626.7142857142857,762.0,748.0,593.5333333333333,47,0,1,484.0,-17.355371900826448,10.184399999999998,683
2023-11-23,westeurope,Storage,583.0,768.0,13.14,99.86,0,107.6,3.97,5.11,0,0,50.1,2023,11,23,3,4,400.0,657.0,616.1428571428571,931.0,704.0,581.9333333333333,47,0,1,657.0,-11.263318112633181,20.286700000000003,684
2023-11-24,westeurope,Storage,487.0,632.0,10.69,99.87,0,123.87,1.45,5.92,0,0,83.59,2023,11,24,4,4,583.0,871.0,561.2857142857143,356.0,666.0,586.3,47,0,1,923.0,-47.23726977248104,8.584,685
2023-11-25,westeurope,Storage,657.0,961.0,18.0,99.94,1,99.92,4.29,2.63,0,0,78.08,2023,11,25,5,4,487.0,589.0,571.0,217.0,511.0,600.9666666666667,47,0,1,503.0,30.61630218687873,11.2827,686
2023-11-26,westeurope,Storage,1676.0,2047.0,36.02,99.96,1,99.91,3.16,5.56,0,0,93.76,2023,11,26,6,4,657.0,657.0,716.5714285714286,561.0,372.0,638.1333333333333,47,0,1,289.0,479.93079584775086,17.5696,687
2023-11-27,westeurope,Storage,616.0,770.0,13.2,99.95,0,128.5,2.49,0.54,0,0,59.5,2023,11,27,0,4,1676.0,461.0,738.7142857142857,563.0,145.0,639.9,48,0,1,305.0,101.9672131147541,1.3446000000000002,688
2023-11-28,westeurope,Storage,490.0,625.0,10.78,99.99,0,112.39,4.22,3.32,0,0,84.62,2023,11,28,1,4,616.0,752.0,701.2857142857143,785.0,396.0,630.0666666666667,48,0,1,505.0,-2.9702970297029703,14.010399999999999,689
2023-11-29,westeurope,Storage,935.0,1134.0,20.18,99.94,0,119.39,2.43,5.38,0,0,60.47,2023,11,29,2,4,490.0,400.0,777.7142857142857,532.0,510.0,643.5,48,0,1,860.0,8.720930232558139,13.073400000000001,690
2023-11-30,westeurope,Storage,659.0,798.0,14.22,99.87,0,123.85,1.43,2.57,0,0,69.24,2023,11,30,3,4,935.0,583.0,788.5714285714286,245.0,626.0,657.3,48,0,1,919.0,-28.291621327529924,3.6750999999999996,691
2023-12-01,westeurope,Storage,703.0,878.75,15.13,99.89,0,128.42,2.21,4.79,0,0,57.82,2023,12,1,4,4,659.0,487.0,819.4285714285714,832.0,754.0,653.0,48,0,1,657.0,7.00152207001522,10.5859,692
2023-12-02,westeurope,Storage,611.0,829.0,13.89,99.99,1,87.79,2.52,5.52,0,0,50.88,2023,12,2,5,4,703.0,657.0,812.8571428571429,657.0,277.0,651.4666666666667,48,0,1,657.0,-7.00152207001522,13.9104,693
2023-12-03,westeurope,Storage,358.0,454.0,7.55,99.95,1,102.82,3.79,2.2,0,0,51.24,2023,12,3,6,4,611.0,1676.0,624.5714285714286,876.0,184.0,634.2,48,0,1,549.0,-34.790528233151186,8.338000000000001,694
2023-12-04,westeurope,Storage,676.0,934.0,14.51,99.97,0,123.63,2.46,1.9,0,0,62.7,2023,12,4,0,4,358.0,616.0,633.1428571428571,716.0,836.0,632.8666666666667,49,0,1,211.0,220.3791469194313,4.6739999999999995,695
2023-12-05,westeurope,Storage,874.0,1070.0,19.51,99.88,0,109.18,1.67,2.18,0,0,64.11,2023,12,5,1,4,676.0,490.0,688.0,336.0,636.0,650.8,49,0,1,205.0,326.3414634146341,3.6406,696
2023-12-06,westeurope,Storage,399.0,513.0,8.67,99.94,0,129.08,3.32,4.37,0,0,99.31,2023,12,6,2,4,874.0,935.0,611.4285714285714,426.0,312.0,649.9,49,0,1,767.0,-47.979139504563236,14.5084,697
2023-12-07,westeurope,Storage,580.0,782.0,12.98,99.97,0,127.17,2.34,1.95,0,0,67.48,2023,12,7,3,4,399.0,659.0,600.1428571428571,284.0,389.0,659.7666666666667,49,0,1,635.0,-8.661417322834646,4.563,698
2023-12-08,westeurope,Storage,424.0,489.0,8.95,99.86,0,118.23,2.29,2.91,0,0,53.51,2023,12,8,4,4,580.0,703.0,560.2857142857143,209.0,915.0,666.9333333333333,49,0,1,592.0,-28.37837837837838,6.663900000000001,699
2023-12-09,westeurope,Storage,330.0,412.5,7.26,99.98,1,111.56,4.04,5.96,0,0,76.09,2023,12,9,5,4,424.0,611.0,520.1428571428571,656.0,288.0,656.0666666666667,49,0,1,278.0,18.705035971223023,24.0784,700
2023-12-10,westeurope,Storage,636.0,785.0,13.61,99.94,1,134.88,3.61,4.88,0,0,82.73,2023,12,10,6,4,330.0,358.0,559.8571428571429,917.0,936.0,646.7,49,0,1,769.0,-17.29518855656697,17.616799999999998,701
2023-12-11,westeurope,Storage,632.0,875.0,13.62,99.98,0,95.83,1.68,3.55,0,0,76.4,2023,12,11,0,4,636.0,676.0,553.5714285714286,545.0,861.0,649.6,50,0,1,698.0,-9.455587392550143,5.9639999999999995,702
2023-12-12,westeurope,Storage,1101.0,1376.25,23.98,99.88,0,113.73,4.15,1.58,0,0,77.29,2023,12,12,1,4,632.0,874.0,586.0,918.0,939.0,655.7,50,0,1,268.0,310.82089552238807,6.557000000000001,703
2023-12-13,westeurope,Storage,686.0,908.0,15.33,99.95,0,104.19,2.08,0.81,0,0,58.91,2023,12,13,2,4,1101.0,399.0,627.0,301.0,657.0,668.5333333333333,50,0,1,189.0,262.962962962963,1.6848,704
2023-12-14,westeurope,Storage,439.0,546.0,9.72,99.95,0,124.32,2.88,2.23,0,0,96.84,2023,12,14,3,4,686.0,580.0,606.8571428571429,568.0,657.0,664.2333333333333,50,0,1,203.0,116.25615763546797,6.4224,705
2023-12-15,westeurope,Storage,1036.0,1359.0,23.38,99.95,0,133.4,3.74,2.6,0,0,65.64,2023,12,15,4,4,439.0,424.0,694.2857142857143,988.0,151.0,665.8333333333334,50,0,1,758.0,36.675461741424805,9.724,706
2023-12-16,westeurope,Storage,578.0,743.0,13.28,99.94,1,104.36,3.21,4.62,0,0,81.5,2023,12,16,5,4,1036.0,330.0,729.7142857142857,657.0,323.0,663.2,50,0,1,997.0,-42.02607823470411,14.8302,707
2023-12-17,westeurope,Storage,893.0,1238.0,19.21,99.85,1,97.7,3.63,5.54,0,0,72.08,2023,12,17,6,4,578.0,636.0,766.4285714285714,871.0,523.0,663.9333333333333,50,0,1,781.0,14.340588988476313,20.1102,708
2023-12-18,westeurope,Storage,955.0,1193.75,21.14,99.89,0,88.33,1.74,4.42,0,0,82.1,2023,12,18,0,4,893.0,632.0,812.5714285714286,589.0,936.0,676.1333333333333,51,0,1,900.0,6.111111111111111,7.690799999999999,709
2023-12-19,westeurope,Storage,657.0,639.0,10.53,99.96,0,132.06,1.68,5.27,0,0,80.39,2023,12,19,1,4,955.0,1101.0,749.1428571428571,657.0,210.0,676.1333333333333,51,0,1,527.0,24.667931688804554,8.853599999999998,710
2023-12-20,westeurope,Storage,657.0,1357.0,21.54,99.95,0,91.55,4.47,0.78,0,0,93.53,2023,12,20,2,4,657.0,686.0,745.0,461.0,1134.0,682.6666666666666,51,0,1,352.0,86.64772727272727,3.4866,711
2023-12-21,westeurope,Storage,477.0,596.25,10.01,99.95,0,118.56,4.47,5.33,0,0,62.86,2023,12,21,3,4,657.0,439.0,750.4285714285714,752.0,549.0,673.5,51,0,1,482.0,-1.0373443983402488,23.8251,712
2023-12-22,westeurope,Storage,747.0,923.0,16.87,99.97,0,130.82,3.27,1.71,0,0,59.06,2023,12,22,4,4,477.0,1036.0,709.1428571428571,400.0,762.0,685.0666666666667,51,0,1,314.0,137.89808917197453,5.5917,713
2023-12-23,westeurope,Storage,535.0,668.75,11.18,99.89,1,117.19,4.24,0.57,0,0,99.97,2023,12,23,5,4,747.0,578.0,703.0,583.0,931.0,683.4666666666667,51,0,1,872.0,-38.646788990825684,2.4168,714
2023-12-24,westeurope,Storage,973.0,1223.0,21.72,99.9,1,98.19,4.26,5.45,0,0,82.85,2023,12,24,6,4,535.0,893.0,714.4285714285714,487.0,356.0,699.6666666666666,51,0,1,678.0,43.51032448377581,23.217,715
2023-12-25,westeurope,Storage,195.0,244.0,4.46,99.99,0,89.7,3.36,2.64,0,0,60.73,2023,12,25,0,4,973.0,955.0,605.8571428571429,657.0,217.0,684.2666666666667,52,0,1,362.0,-46.13259668508287,8.8704,716
2023-12-26,westeurope,Storage,382.0,446.0,8.404,99.95,0,104.06,2.42,3.14,0,0,74.2,2023,12,26,1,4,195.0,657.0,566.5714285714286,1676.0,561.0,641.1333333333333,52,0,1,946.0,-59.61945031712473,7.5988,717
2023-12-27,westeurope,Storage,691.0,846.0,15.48,99.88,0,89.54,2.95,0.51,0,0,59.51,2023,12,27,2,4,382.0,657.0,571.4285714285714,616.0,563.0,643.6333333333333,52,0,1,908.0,-23.898678414096917,1.5045000000000002,718
2023-12-28,westeurope,Storage,1652.0,2217.0,38.01,99.89,0,133.41,2.95,3.86,0,0,87.81,2023,12,28,3,4,691.0,477.0,739.2857142857143,490.0,785.0,682.3666666666667,52,0,1,657.0,151.44596651445968,11.387,719
2023-12-29,westeurope,Storage,1052.0,1323.0,22.19,99.93,0,87.45,3.27,4.39,0,0,53.04,2023,12,29,4,4,1652.0,747.0,782.8571428571429,935.0,532.0,686.2666666666667,52,0,1,223.0,371.7488789237668,14.3553,720
2023-12-30,westeurope,Storage,413.0,526.0,8.84,99.91,1,91.79,1.99,4.54,0,0,66.95,2023,12,30,5,4,1052.0,535.0,765.4285714285714,659.0,245.0,678.0666666666667,52,0,1,1160.0,-64.39655172413794,9.0346,721
2023-12-31,westeurope,Storage,657.0,802.0,13.73,99.91,1,125.85,2.82,4.88,0,0,75.37,2023,12,31,6,4,413.0,973.0,720.2857142857143,703.0,832.0,676.5333333333333,52,0,1,657.0,0.0,13.7616,722
2024-01-01,westeurope,Storage,230.0,306.0,4.89,99.97,0,101.72,3.96,1.88,0,0,51.74,2024,1,1,0,1,657.0,195.0,725.2857142857143,611.0,657.0,663.8333333333334,1,0,0,657.0,-64.9923896499239,7.4448,723
2024-01-02,westeurope,Storage,234.0,320.0,5.3,99.95,0,104.19,1.79,1.12,0,0,94.72,2024,1,2,1,1,230.0,382.0,704.1428571428571,358.0,876.0,659.7,1,0,0,255.0,-8.235294117647058,2.0048000000000004,724
2024-01-03,westeurope,Storage,1289.0,1600.0,28.75,99.93,0,122.75,1.7,2.84,0,1,81.17,2024,1,3,2,1,234.0,691.0,789.5714285714286,676.0,716.0,680.1333333333333,1,0,0,970.0,32.88659793814433,4.827999999999999,725
2024-01-04,westeurope,Storage,957.0,1273.0,21.0,99.97,0,109.2,2.34,1.88,0,0,99.6,2024,1,4,3,1,1289.0,1652.0,690.2857142857143,874.0,336.0,682.9,1,0,0,434.0,120.50691244239631,4.3991999999999996,726
2024-01-05,westeurope,Storage,457.0,593.0,9.56,99.97,0,122.58,4.36,0.57,1,0,92.8,2024,1,5,4,1,957.0,1052.0,605.2857142857143,399.0,426.0,684.8333333333334,1,0,0,657.0,-30.441400304414003,2.4852,727
2024-01-06,westeurope,Storage,901.0,1157.0,19.22,99.95,1,111.69,1.82,4.08,0,0,63.21,2024,1,6,5,1,457.0,413.0,675.0,580.0,284.0,695.5333333333333,1,0,0,503.0,79.12524850894633,7.4256,728
2024-01-07,westeurope,Storage,305.0,371.0,6.84,99.92,1,110.99,3.78,3.9,0,0,77.19,2024,1,7,6,1,901.0,657.0,624.7142857142857,424.0,209.0,691.5666666666667,1,0,0,1017.0,-70.00983284169125,14.741999999999999,729
2024-01-08,westeurope,Storage,368.0,460.0,8.06,99.91,0,127.59,1.79,4.98,0,0,99.98,2024,1,8,0,1,305.0,230.0,644.4285714285714,330.0,656.0,692.8333333333334,2,0,0,1330.0,-72.33082706766916,8.914200000000001,730
2024-01-09,westeurope,Storage,1105.0,1532.0,23.44,99.92,0,111.42,3.89,4.78,0,0,70.31,2024,1,9,1,1,368.0,234.0,768.8571428571429,636.0,917.0,708.4666666666667,2,0,0,544.0,103.125,18.5942,731
2024-01-10,westeurope,Storage,237.0,296.25,5.35,99.92,0,106.26,2.6,1.94,0,0,82.94,2024,1,10,2,1,1105.0,1289.0,618.5714285714286,632.0,545.0,695.3,2,0,0,579.0,-59.067357512953365,5.044,732
2024-01-11,westeurope,Storage,1305.0,1700.0,28.15,99.98,0,115.42,4.17,3.29,1,0,65.38,2024,1,11,3,1,237.0,957.0,668.2857142857143,1101.0,918.0,702.1,2,0,0,553.0,135.98553345388788,13.7193,733
2024-01-12,westeurope,Storage,657.0,610.0,10.61,99.94,0,118.5,3.79,3.89,0,0,96.45,2024,1,12,4,1,1305.0,457.0,696.8571428571429,686.0,301.0,701.1333333333333,2,0,0,249.0,163.85542168674698,14.7431,734
2024-01-13,westeurope,Storage,773.0,914.0,16.77,99.94,1,105.4,2.78,4.91,0,0,68.94,2024,1,13,5,1,657.0,901.0,678.5714285714286,439.0,568.0,712.2666666666667,2,0,0,2114.0,-63.43424787133396,13.649799999999999,735
2024-01-14,westeurope,Storage,297.0,371.25,6.7,99.89,1,85.07,4.39,3.32,0,0,71.73,2024,1,14,6,1,773.0,305.0,677.4285714285714,1036.0,988.0,687.6333333333333,2,0,0,557.0,-46.678635547576306,14.574799999999998,736
2024-01-15,westeurope,Storage,1197.0,1473.0,27.4,99.99,0,131.5,4.39,5.65,0,0,64.51,2024,1,15,0,1,297.0,368.0,795.8571428571429,578.0,657.0,708.2666666666667,3,0,0,299.0,300.33444816053515,24.8035,737
2024-01-16,westeurope,Storage,236.0,275.0,5.39,99.88,0,87.98,1.93,0.97,0,0,73.74,2024,1,16,1,1,1197.0,1105.0,671.7142857142857,893.0,871.0,686.3666666666667,3,0,0,657.0,-64.07914764079148,1.8720999999999999,738
2024-01-17,westeurope,Storage,517.0,646.25,11.27,99.87,0,100.2,2.71,4.62,0,0,79.55,2024,1,17,2,1,236.0,237.0,711.7142857142857,955.0,589.0,671.7666666666667,3,0,0,1198.0,-56.84474123539231,12.5202,739
2024-01-18,westeurope,Storage,434.0,578.0,9.79,99.89,0,131.03,4.49,3.59,0,0,79.12,2024,1,18,3,1,517.0,1305.0,587.2857142857143,657.0,657.0,664.3333333333334,3,0,0,1035.0,-58.067632850241544,16.1191,740
2024-01-19,westeurope,Storage,1035.0,1386.0,23.07,99.9,0,97.87,3.19,4.12,0,0,93.1,2024,1,19,4,1,434.0,657.0,641.2857142857143,657.0,461.0,676.9333333333333,3,0,0,2239.0,-53.77400625279143,13.1428,741
2024-01-20,westeurope,Storage,330.0,433.0,7.1,99.9,1,117.66,3.05,3.58,0,0,56.08,2024,1,20,5,1,1035.0,773.0,578.0,477.0,752.0,672.0333333333333,3,0,0,333.0,-0.9009009009009009,10.918999999999999,742
2024-01-21,westeurope,Storage,408.0,532.0,8.87,99.97,1,122.72,1.26,1.42,0,0,85.76,2024,1,21,6,1,330.0,297.0,593.8571428571429,747.0,400.0,660.7333333333333,3,0,0,913.0,-55.312157721796275,1.7892,743
2024-01-22,westeurope,Storage,333.0,464.0,7.01,99.86,0,113.28,2.96,3.74,0,0,79.02,2024,1,22,0,1,408.0,1197.0,470.42857142857144,535.0,583.0,654.0,4,0,0,1040.0,-67.98076923076923,11.070400000000001,744
2024-01-23,westeurope,Storage,832.0,1066.0,17.97,99.92,0,114.99,1.37,2.94,0,0,72.44,2024,1,23,1,1,333.0,236.0,555.5714285714286,973.0,487.0,649.3,4,0,0,332.0,150.60240963855424,4.0278,745
2024-01-24,westeurope,Storage,519.0,701.0,11.4,99.97,0,106.44,4.4,0.64,0,0,80.55,2024,1,24,2,1,832.0,517.0,555.8571428571429,195.0,657.0,660.1,4,0,0,665.0,-21.954887218045112,2.8160000000000003,746
2024-01-25,westeurope,Storage,1024.0,1392.0,22.49,99.88,0,107.19,3.98,4.43,0,0,91.71,2024,1,25,3,1,519.0,434.0,640.1428571428571,382.0,1676.0,681.5,4,0,0,1011.0,1.2858555885262115,17.6314,747
2024-01-26,westeurope,Storage,792.0,959.0,17.7,99.87,0,117.47,3.57,4.35,0,0,93.24,2024,1,26,4,1,1024.0,1035.0,605.4285714285714,691.0,616.0,684.8666666666667,4,0,0,577.0,37.26169844020797,15.529499999999999,748
2024-01-27,westeurope,Storage,359.0,448.75,7.85,99.93,1,105.42,1.76,3.17,0,0,76.66,2024,1,27,5,1,792.0,330.0,609.5714285714286,1652.0,490.0,641.7666666666667,4,0,0,657.0,-45.35768645357686,5.5792,749
2024-01-28,westeurope,Storage,881.0,1149.0,20.0,99.96,1,90.36,2.33,3.02,0,0,78.07,2024,1,28,6,1,359.0,408.0,677.1428571428571,1052.0,935.0,636.0666666666667,4,0,0,724.0,21.685082872928177,7.0366,750
2024-01-29,westeurope,Storage,1332.0,1670.0,30.54,99.94,0,108.78,2.95,0.85,0,0,63.51,2024,1,29,0,1,881.0,333.0,819.8571428571429,413.0,659.0,666.7,5,0,0,377.0,253.315649867374,2.5075000000000003,751
2024-01-30,westeurope,Storage,876.0,1188.0,20.22,99.87,0,121.99,2.45,1.53,0,0,92.58,2024,1,30,1,1,1332.0,832.0,826.1428571428571,657.0,703.0,674.0,5,0,0,622.0,40.836012861736336,3.7485000000000004,752
2024-01-31,westeurope,Storage,645.0,838.0,14.88,99.87,0,103.64,3.45,2.56,0,0,59.37,2024,1,31,2,1,876.0,519.0,844.1428571428571,230.0,611.0,687.8333333333334,5,0,0,657.0,-1.82648401826484,8.832,753
2024-02-01,westeurope,Storage,1237.0,1437.0,28.14,99.98,0,107.48,1.93,4.06,0,0,64.51,2024,2,1,3,1,645.0,1024.0,874.5714285714286,234.0,358.0,721.2666666666667,5,0,0,232.0,433.1896551724138,7.835799999999999,754
2024-02-02,westeurope,Storage,657.0,2898.21875,52.4,99.88,0,115.8,3.2,1.95,0,0,72.54,2024,2,2,4,1,1237.0,792.0,855.2857142857143,1289.0,676.0,700.2,5,0,0,302.0,117.54966887417217,6.24,755
2024-02-03,westeurope,Storage,657.0,1582.0,27.01,99.86,1,92.68,3.81,0.86,0,0,86.86,2024,2,3,5,1,657.0,359.0,897.8571428571429,957.0,874.0,690.2,5,0,0,319.0,105.95611285266457,3.2766,756
2024-02-04,westeurope,Storage,715.0,928.0,15.35,99.86,1,99.2,4.06,2.37,0,0,97.93,2024,2,4,6,1,657.0,881.0,874.1428571428571,457.0,399.0,698.8,5,0,0,810.0,-11.728395061728394,9.6222,757
2024-02-05,westeurope,Storage,264.0,334.0,5.81,99.89,0,103.98,2.49,3.32,0,0,76.95,2024,2,5,0,1,715.0,1332.0,721.5714285714286,901.0,580.0,677.5666666666667,6,0,0,878.0,-69.93166287015946,8.2668,758
2024-02-06,westeurope,Storage,2239.0,2898.21875,60.13,99.91,0,123.47,3.89,5.88,0,0,76.6,2024,2,6,1,1,264.0,876.0,916.2857142857143,305.0,424.0,742.0333333333333,6,0,0,1135.0,97.26872246696036,22.8732,759
2024-02-07,westeurope,Storage,1395.0,1740.0,30.02,99.92,0,109.44,3.37,1.86,0,0,98.81,2024,2,7,2,1,2239.0,645.0,1023.4285714285714,368.0,330.0,776.2666666666667,6,0,0,378.0,269.0476190476191,6.2682,760
2024-02-08,westeurope,Storage,604.0,768.0,12.62,99.97,0,108.04,2.95,4.34,0,0,53.56,2024,2,8,3,1,1395.0,1237.0,933.0,1105.0,636.0,759.5666666666667,6,0,0,818.0,-26.161369193154034,12.803,761
2024-02-09,westeurope,Storage,659.0,905.0,14.62,99.91,0,107.57,3.54,1.59,0,0,51.49,2024,2,9,4,1,604.0,657.0,933.2857142857143,237.0,632.0,773.6333333333333,6,0,0,1119.0,-41.10813226094727,5.6286000000000005,762
2024-02-10,westeurope,Storage,559.0,758.0,12.25,99.99,1,133.09,1.89,2.24,0,0,98.44,2024,2,10,5,1,659.0,657.0,919.2857142857143,1305.0,1101.0,748.7666666666667,6,0,0,1125.0,-50.3111111111111,4.2336,763
2024-02-11,westeurope,Storage,482.0,634.0,10.86,99.92,1,129.39,1.28,2.67,0,1,96.84,2024,2,11,6,1,559.0,715.0,886.0,657.0,686.0,742.9333333333333,6,0,0,371.0,29.919137466307276,3.4176,764
2024-02-12,westeurope,Storage,1389.0,1918.0,29.43,99.93,0,123.0,4.31,2.31,0,0,76.91,2024,2,12,0,1,482.0,264.0,1046.7142857142858,773.0,439.0,763.4666666666667,7,0,0,1053.0,31.908831908831907,9.9561,765
2024-02-13,westeurope,Storage,657.0,1015.0,17.66,99.98,0,123.03,2.33,4.5,0,0,85.34,2024,2,13,1,1,1389.0,2239.0,820.7142857142857,297.0,1036.0,775.4666666666667,7,0,0,943.0,-30.3287380699894,10.485,766
2024-02-14,westeurope,Storage,1391.0,1764.0,30.88,99.87,0,133.72,3.94,2.25,0,0,55.33,2024,2,14,2,1,657.0,1395.0,820.1428571428571,1197.0,578.0,781.9333333333333,7,0,0,272.0,411.39705882352945,8.865,767
2024-02-15,westeurope,Storage,459.0,589.0,10.24,99.92,0,130.87,1.66,1.21,0,0,70.3,2024,2,15,3,1,1391.0,604.0,799.4285714285714,236.0,893.0,789.3666666666667,7,0,0,335.0,37.014925373134325,2.0086,768
2024-02-16,westeurope,Storage,653.0,788.0,13.82,99.87,0,103.87,3.87,4.63,0,0,68.08,2024,2,16,4,1,459.0,659.0,798.5714285714286,517.0,955.0,793.9,7,0,0,2239.0,-70.83519428316212,17.9181,769
2024-02-17,westeurope,Storage,921.0,1151.25,20.42,99.95,1,112.18,2.28,5.09,0,0,52.5,2024,2,17,5,1,653.0,559.0,850.2857142857143,434.0,657.0,810.1333333333333,7,0,0,1198.0,-23.12186978297162,11.605199999999998,770
2024-02-18,westeurope,Storage,758.0,1054.0,16.34,99.93,1,132.82,1.23,3.88,0,0,54.2,2024,2,18,6,1,921.0,482.0,889.7142857142857,1035.0,657.0,800.9,7,0,0,836.0,-9.330143540669857,4.7724,771
2024-02-19,westeurope,Storage,407.0,568.0,8.82,99.87,0,107.26,1.65,3.88,1,0,84.34,2024,2,19,0,1,758.0,1389.0,749.4285714285714,330.0,477.0,803.4666666666667,8,0,0,328.0,24.085365853658537,6.401999999999999,772
2024-02-20,westeurope,Storage,665.0,771.0,15.24,99.96,0,115.54,4.11,1.58,0,0,99.83,2024,2,20,1,1,407.0,657.0,750.5714285714286,408.0,747.0,812.0333333333333,8,0,0,554.0,20.03610108303249,6.493800000000001,773
2024-02-21,westeurope,Storage,249.0,328.0,5.71,99.92,0,93.86,1.67,2.16,0,0,85.6,2024,2,21,2,1,665.0,1391.0,587.4285714285714,333.0,535.0,809.2333333333333,8,0,0,230.0,8.26086956521739,3.6072,774
2024-02-22,westeurope,Storage,629.0,854.0,14.16,99.92,0,109.24,4.3,4.52,0,0,70.91,2024,2,22,3,1,249.0,459.0,611.7142857142857,832.0,973.0,802.4666666666667,8,0,0,448.0,40.401785714285715,19.435999999999996,775
2024-02-23,westeurope,Storage,357.0,458.0,7.853999999999999,99.99,0,125.84,2.49,5.32,0,0,53.28,2024,2,23,4,1,629.0,653.0,569.4285714285714,519.0,195.0,797.0666666666667,8,0,0,897.0,-60.200668896321076,13.246800000000002,776
2024-02-24,westeurope,Storage,341.0,443.0,7.25,99.97,1,103.01,3.48,2.92,0,0,78.0,2024,2,24,5,1,357.0,921.0,486.57142857142856,1024.0,382.0,774.3,8,0,0,840.0,-59.404761904761905,10.1616,777
2024-02-25,westeurope,Storage,657.0,1442.0,25.92,99.9,1,102.99,3.27,1.79,0,0,82.22,2024,2,25,6,1,341.0,758.0,472.14285714285717,792.0,691.0,769.8,8,0,0,612.0,7.352941176470589,5.8533,778
2024-02-26,westeurope,Storage,347.0,483.0,7.88,99.88,0,124.62,3.54,3.56,0,0,60.86,2024,2,26,0,1,657.0,407.0,463.57142857142856,359.0,1652.0,769.4,9,0,0,409.0,-15.158924205378973,12.602400000000001,779
2024-02-27,westeurope,Storage,1660.0,2276.0,36.46,99.92,0,119.58,3.51,2.28,0,0,84.85,2024,2,27,1,1,347.0,665.0,605.7142857142857,881.0,1052.0,795.3666666666667,9,0,0,548.0,202.91970802919707,8.002799999999999,780
2024-02-28,westeurope,Storage,240.0,283.0,5.41,99.88,0,132.56,1.55,5.93,0,0,51.52,2024,2,28,2,1,1660.0,249.0,604.4285714285714,1332.0,413.0,758.9666666666667,9,0,0,657.0,-63.4703196347032,9.1915,781
2024-02-29,westeurope,Storage,740.0,934.0,15.87,99.86,0,91.06,3.37,1.93,0,0,68.1,2024,2,29,3,1,240.0,629.0,620.2857142857143,876.0,657.0,754.4333333333333,9,0,0,1230.0,-39.83739837398374,6.5041,782
2024-03-01,westeurope,Storage,750.0,972.0,16.9,99.85,0,90.77,1.72,1.55,1,0,58.11,2024,3,1,4,1,740.0,357.0,676.4285714285714,645.0,230.0,757.9333333333333,9,0,0,657.0,14.15525114155251,2.666,783
2024-03-02,westeurope,Storage,2239.0,2898.21875,72.0,99.94,1,126.68,3.94,5.69,0,0,61.88,2024,3,2,5,1,750.0,341.0,947.5714285714286,1237.0,234.0,791.3333333333334,9,0,0,573.0,290.75043630017456,22.4186,784
2024-03-03,westeurope,Storage,261.0,328.0,5.46,99.88,1,118.98,3.28,3.62,0,0,82.99,2024,3,3,6,1,2239.0,657.0,891.0,657.0,1289.0,778.1333333333333,9,0,0,1190.0,-78.0672268907563,11.8736,785
2024-03-04,westeurope,Storage,1149.0,1348.0,24.25,99.99,0,112.07,3.33,5.52,1,0,78.32,2024,3,4,0,1,261.0,347.0,1005.5714285714286,657.0,957.0,794.5333333333333,10,0,0,543.0,111.60220994475138,18.3816,786
